ID,target,oof_prediction,oof_catboost,oof_xgboost,oof_lightgbm_goss
ID_68EEED7F70,0,0.1384986223373556,0.11504045,0.14873712,0.15171778
ID_953DA63EA0,0,0.06387596307629193,0.06999985,0.061067265,0.06056091
ID_DCAFA4E0DA,0,0.11511072215819133,0.109066986,0.11609877,0.12016628
ID_3BEAB34638,0,0.010166660958251243,0.0077006533,0.009362257,0.013437019
ID_EA56384665,0,0.0048531771022903005,0.007347718,0.0033038605,0.003908008
ID_637AB592A5,1,0.8458881114588177,0.8250676,0.85232717,0.8602691
ID_B0F1794098,0,0.016486734993113084,0.02091857,0.016020814,0.012520918
ID_2FC57EAB2E,1,0.628408613563397,0.8530157,0.53900737,0.4932077
ID_FD843A3F5D,0,0.27519452737455424,0.2925198,0.26234785,0.2707163
ID_0B0B49790E,0,0.017532973149678374,0.013827536,0.019829467,0.018941835
ID_01745A3887,0,0.022972789257185582,0.023784852,0.019274194,0.025859341
ID_95C740413B,1,0.8802583433297608,0.8771674,0.86846334,0.8951442
ID_0B0BF8FB48,0,0.09866755544623593,0.13363135,0.07133064,0.09104145
ID_88B5AB8373,0,0.1168697392713998,0.10806167,0.109529324,0.13301803
ID_0CE82F1F3D,0,0.70040254721873,0.6940117,0.7284406,0.6787552
ID_223F338B99,0,0.005489430811224573,0.008238963,0.003557833,0.0046715573
ID_FA2F24DFCF,0,0.015408031345245923,0.018420085,0.011087271,0.016716804
ID_AEDF10D041,0,0.023562072598249013,0.0365794,0.017551377,0.016555727
ID_821D269AC6,1,0.20106137785964062,0.22406709,0.18811949,0.19099806
ID_15B31D0121,0,0.05702328905218717,0.044619847,0.07064145,0.055808295
ID_FEA5D773FD,0,0.00612134410100595,0.0077702217,0.0053626397,0.0052312072
ID_0BE78E056B,0,0.04019271784382903,0.054652173,0.034093734,0.031832565
ID_C4D5DA8874,0,0.008651928240606942,0.013221662,0.0069291126,0.005805111
ID_5C3EA0AA45,0,0.572470490636426,0.57463104,0.5768821,0.56589836
ID_BD0B58C6C6,1,0.8449534529209786,0.9404263,0.80471706,0.7897191
ID_4987E90722,0,0.3130253195673077,0.3369576,0.31030977,0.2918091
ID_2A614B971A,1,0.43516252391873095,0.3565514,0.4606236,0.48831084
ID_F9937021D0,0,0.10643728512919857,0.14102463,0.087711655,0.09057633
ID_86681608C9,0,0.011871948983363394,0.014690089,0.010773216,0.0101526035
ID_EF889C9F80,0,0.005046194067915709,0.0075505986,0.004046949,0.0035410896
ID_CA37876ED3,0,0.04294494923936527,0.044637483,0.043555994,0.04064141
ID_6B5E233587,0,0.07791792433544119,0.090889335,0.061090022,0.081774704
ID_175F60E553,0,0.017457642033503168,0.01411103,0.015753934,0.02250789
ID_3165B056FF,0,0.010116617890691596,0.013840199,0.009217603,0.007292133
ID_1CD4F4AD73,1,0.9084904075596693,0.95081574,0.89623624,0.8784202
ID_A89D6D461E,0,0.48732637908148146,0.43627095,0.49283183,0.53287524
ID_CADC3FD90F,0,0.09824733492445864,0.07877611,0.098873,0.11709247
ID_C844821C10,0,0.0627708280483264,0.047521222,0.07683564,0.063955285
ID_A4FD0FABB5,1,0.25524304788683755,0.3085611,0.21279733,0.2443719
ID_FA09216064,0,0.062399330401187836,0.04970194,0.07015783,0.06733794
ID_B178E53536,0,0.005026252012218974,0.006548056,0.004203293,0.0043274406
ID_65717E0BA9,0,0.008910912133821587,0.011117513,0.007081197,0.008534075
ID_DC412C6BA9,1,0.6568860462239364,0.7454979,0.6086063,0.6165559
ID_86A327773D,0,0.02344889454242545,0.023183221,0.023991337,0.02317212
ID_F81BD52B56,0,0.03262398115507808,0.037901957,0.029454082,0.030516021
ID_4849300D94,0,0.34570441397338614,0.27962658,0.37170777,0.38577744
ID_36EA4479D4,0,0.03742235439763996,0.038995903,0.030704752,0.042566445
ID_5C68CF9E6C,0,0.030681864169597194,0.02953583,0.03609011,0.026419627
ID_142F6CAE30,0,0.012511889990339788,0.013689305,0.010332146,0.013514246
ID_DE6762859D,0,0.04979073468112238,0.048786882,0.046930104,0.053655196
ID_15F54507E5,0,0.0843471068982326,0.10017321,0.073952764,0.07891569
ID_E07556418D,1,0.4457541615397348,0.45764315,0.4265711,0.4530485
ID_C513E9DC82,0,0.3466417958977992,0.34031788,0.35396218,0.3456452
ID_1163A35B7C,1,0.677970311340393,0.6264935,0.7160666,0.6913497
ID_B27C902258,0,0.014157517196529874,0.015938917,0.013723849,0.012809824
ID_FCE189A58D,0,0.030966731000183278,0.03150423,0.028423503,0.032972474
ID_586582275D,0,0.2118679486215464,0.20493,0.20344138,0.22723232
ID_0BC2975133,0,0.05809928940395236,0.068912335,0.062112555,0.043273214
ID_96FAE51D6B,0,0.4832078034003834,0.46980968,0.51916414,0.46064928
ID_164845C2D9,0,0.080644070896806,0.07356486,0.08417636,0.08419084
ID_4154ABD725,0,0.010256384341180036,0.015108236,0.0066411397,0.009019884
ID_F3DB339FF3,0,0.00775863821197685,0.01187788,0.0053583197,0.0060398052
ID_A0D1A70B32,0,0.008498284593432439,0.005458093,0.011637439,0.008399255
ID_3823698DC4,1,0.7540402118106718,0.87994164,0.6958898,0.686292
ID_99DC2C6C4C,0,0.015309609140699934,0.016476724,0.01665455,0.012797579
ID_98BCEC6A9B,0,0.021489922036062384,0.030767778,0.018956166,0.014746026
ID_529727AC34,0,0.06407687824589049,0.07475022,0.06123556,0.05624509
ID_86F5B3BB9D,0,0.014491129318875636,0.015828682,0.015670873,0.011973862
ID_3B00526086,0,0.016845629229692446,0.02298747,0.014329079,0.013220474
ID_4B481B7749,0,0.1187835477814586,0.1340308,0.10442424,0.11789594
ID_1B4E6EBD1C,0,0.030878665664782298,0.029580243,0.030369548,0.032686178
ID_EE6D3225FC,0,0.24481202485982184,0.28350842,0.2144915,0.23643701
ID_AE183A1A88,0,0.01387161364709402,0.019079862,0.012500663,0.01003443
ID_D8BFFEA889,0,0.004262516457699687,0.007504541,0.0025459712,0.0027371086
ID_9202BC72B3,0,0.02534971588128327,0.036168564,0.020846462,0.01903436
ID_8D4F92705A,0,0.053231047555381245,0.062770255,0.04763366,0.04928944
ID_422C2CED59,1,0.014314585442623259,0.018364638,0.0122346915,0.012344516
ID_7F1681505B,1,0.09126722904030751,0.10422947,0.07493483,0.09463767
ID_2CFA5A94FD,0,0.0224612918482949,0.025700407,0.020852556,0.020830983
ID_26A51A0BA1,1,0.5988476249356197,0.6558848,0.553797,0.5868623
ID_014F8E39B0,0,0.00467901330113069,0.005195875,0.0045958282,0.004245348
ID_E574B6E30F,0,0.006787623544918363,0.009752106,0.0050547295,0.0055561005
ID_D556461ECB,0,0.08912667288620695,0.09494313,0.08037255,0.09206447
ID_496CACBC83,0,0.32922428076281995,0.36699662,0.32545272,0.29522434
ID_F7D32DA997,0,0.05887557305862032,0.058640152,0.051747743,0.06623882
ID_85E5F8D684,0,0.09138030055549962,0.08460069,0.09302328,0.09651679
ID_ABCB658270,0,0.14041922687250413,0.14885937,0.12828733,0.14411117
ID_794BF6B8EB,0,0.08450739247605937,0.08178287,0.074027814,0.09771144
ID_B710EE8A5E,0,0.007447574832163029,0.00889411,0.006529657,0.006918989
ID_2917477431,0,0.008512327192927684,0.01033515,0.006739898,0.008461974
ID_2191FBCB4D,0,0.005161990129463761,0.0060024927,0.0045904648,0.0048930314
ID_4075D549E3,0,0.029273376729990083,0.03788357,0.02609916,0.02383759
ID_37DCAB6638,0,0.029929051777126372,0.032270413,0.026094392,0.031422403
ID_B4F4246B7C,1,0.5171805563291433,0.39969328,0.53308755,0.61875826
ID_0F1FBD2C79,0,0.011944888068246354,0.017002953,0.010417844,0.008413978
ID_767BEC06DC,0,0.09630475668967765,0.099204145,0.079472184,0.11023801
ID_2218EEE8BE,0,0.008430622059366507,0.011163231,0.0074977665,0.0066309287
ID_FA598E0CFD,0,0.004910744097765257,0.007889308,0.0029843545,0.0038586354
ID_5BEB982151,1,0.7124369777916205,0.90416557,0.6172929,0.6158567
ID_D5FC90ED4F,0,0.013049367921923028,0.01450405,0.01131801,0.013326076
ID_2DBE9C9ABB,0,0.1781645206648617,0.18629332,0.160438,0.18776242
ID_178824BABB,0,0.0148043574347999,0.016536457,0.014716621,0.013160032
ID_3A4385CAB1,0,0.008901738405981002,0.009222951,0.009080532,0.008401739
ID_84C1F92C40,1,0.10367301191536396,0.11248966,0.1109744,0.08755516
ID_A5B3345BD6,0,0.0059114135305269565,0.009382147,0.0037386417,0.004613528
ID_8FA94A4D76,0,0.09258823840422645,0.11463491,0.085655935,0.077474356
ID_BFFFA202D3,0,0.17012424394590425,0.15281767,0.15984668,0.19770801
ID_9E649B3E2A,0,0.03411721073639289,0.050615456,0.026789732,0.024946807
ID_1DE6E1B564,0,0.004326529554823232,0.0056125517,0.0031511437,0.0042159217
ID_CC499AEDFF,1,0.8200475826268856,0.9847005,0.7582467,0.71719915
ID_0179C99439,0,0.05763577433990374,0.08415774,0.041908335,0.04684183
ID_2D90F8A2D2,0,0.016833791344027016,0.014601295,0.016817851,0.01908218
ID_788EEA359D,0,0.018462681910715994,0.021274775,0.019751793,0.014361539
ID_3A0D115567,0,0.01738716445801812,0.015973153,0.016656868,0.019531442
ID_323922AE99,0,0.07089961846880435,0.085398935,0.06255713,0.06474311
ID_8FB6AA4FEE,0,0.1250268199407451,0.11282828,0.13381463,0.12843728
ID_90140EA508,0,0.04359401386825926,0.04732856,0.042386275,0.041067287
ID_C48AD5CC33,0,0.004058478793430059,0.006405926,0.002909326,0.0028602362
ID_6A7D7DC8C9,0,0.009325548275308616,0.011382997,0.007477,0.009116693
ID_49E12BDCF0,0,0.01318901998801007,0.017611226,0.009749853,0.0122060785
ID_36356CA3C5,0,0.12669272828301334,0.15016447,0.108619,0.121295236
ID_7F30F94C0F,0,0.11884505913110326,0.12850906,0.11451447,0.11351186
ID_8E55C41460,0,0.02539479931360334,0.02770183,0.027732616,0.020750001
ID_009C740DF0,0,0.03815595456326198,0.052018445,0.032834694,0.02961503
ID_F407B3E1A1,0,0.03388205947748398,0.035356667,0.032735623,0.03355392
ID_6527351369,0,0.00583599294192796,0.0074175484,0.0050609135,0.0050295517
ID_FF66E52BA0,0,0.0041863402318051395,0.0039430535,0.0044501754,0.0041657863
ID_4FF4243F11,0,0.018192478836297786,0.01903491,0.01829117,0.017251376
ID_4D1F775EEE,0,0.22443724525298006,0.19041754,0.26785418,0.21503925
ID_EF0D28B90E,0,0.00786212590439354,0.008213931,0.007847379,0.0075250757
ID_35A37A5061,1,0.06093108927782075,0.09055511,0.050131094,0.042107716
ID_3BC17B0283,0,0.00590592925699623,0.008515853,0.0053538703,0.0038481213
ID_887FFD97F4,0,0.26389938668883234,0.30755386,0.22113158,0.2630137
ID_13336C4BFE,0,0.00402160209656498,0.0055369646,0.0030123193,0.0035155558
ID_ED96135A25,0,0.030219676662239577,0.050173894,0.019884579,0.020600997
ID_B6F6A47AEB,0,0.003058295538907553,0.00534708,0.0017979502,0.0020299067
ID_0B7AF5B8F9,0,0.09013917748813795,0.11866448,0.078995675,0.072758004
ID_CBD44F0062,0,0.004574573112424184,0.0061293915,0.0035612888,0.0040330733
ID_D2CE46E785,0,0.01821120560854712,0.027437547,0.011654881,0.015541392
ID_1BA105E591,0,0.014773867285796397,0.011586253,0.017375333,0.015359946
ID_33B4FDACD9,0,0.08379299103996228,0.066696644,0.09599942,0.08868253
ID_8BFB7672EA,0,0.09058837852048938,0.105084024,0.079660855,0.087020576
ID_E85E7C7766,0,0.00983270244630865,0.012597018,0.008162006,0.008739145
ID_59BEFE1039,0,0.033397134368651715,0.0423646,0.028525924,0.029301075
ID_D9FD6F9E51,0,0.007406348795407783,0.0115159685,0.005495277,0.0052078916
ID_D0D4603D97,1,0.12970237954166094,0.13845241,0.123820305,0.12683462
ID_5DEA1A08D2,0,0.086509506941816,0.11107429,0.07422984,0.074224934
ID_CCB29E935D,0,0.009752396858662471,0.011698615,0.0094460845,0.008112534
ID_14CC8266D3,0,0.013986548024030166,0.017715285,0.011755537,0.012488904
ID_ACDBDE9406,0,0.004108661210185858,0.0067252517,0.002792206,0.0028085837
ID_B02880C859,1,0.5126056370359913,0.47734424,0.5212885,0.5391834
ID_C8C056919A,0,0.36901846614618294,0.37301782,0.37194708,0.3620906
ID_C0DDDBCCAB,0,0.06735788923587176,0.06975703,0.07083402,0.06148267
ID_AE58292F7A,0,0.5088652607580065,0.5176075,0.4837654,0.5252231
ID_C8B48B0D8C,0,0.01565957519971536,0.015523153,0.013086748,0.018368822
ID_74D82C42ED,1,0.3893330723246566,0.40930653,0.38604438,0.37264875
ID_9CDA6D97EE,0,0.2621480152131495,0.26042017,0.26002297,0.26600087
ID_6D71FFCE74,0,0.04503702093967285,0.05109189,0.03517497,0.048844337
ID_BC165A7047,0,0.14027551776537528,0.175783,0.11605615,0.12898819
ID_80854A4CD1,0,0.008795130494518702,0.0117125185,0.006744076,0.007928861
ID_B47D72798E,0,0.010569526073761316,0.010714982,0.01069779,0.010295809
ID_31949966B7,0,0.0193048565289952,0.033609394,0.011109813,0.013195678
ID_168FA2C713,0,0.051390217094189686,0.048160996,0.052938472,0.05307111
ID_EF5B6D237D,0,0.07945802643117732,0.07760932,0.0766471,0.084117614
ID_3AFF484789,0,0.4156192194080495,0.30661577,0.46846506,0.47177443
ID_764531AAF9,0,0.027162882621573625,0.039613005,0.019797841,0.022078076
ID_CD4816B1C7,0,0.09225836864837007,0.08137207,0.08938444,0.106018364
ID_B527916891,0,0.0048734358554678985,0.0067241243,0.0038028378,0.0040933862
ID_FA6D486177,0,0.14126422404204686,0.1161704,0.16715586,0.14046586
ID_B443D8A955,0,0.013234231863017235,0.016254356,0.012356195,0.011092211
ID_9B1D804682,0,0.2411438568560561,0.21791975,0.22727597,0.27823535
ID_917C56CAF9,0,0.013039047403397428,0.016377429,0.013376671,0.009363116
ID_E064238C48,0,0.02498463896068635,0.01982552,0.025617542,0.029510742
ID_B8ABBCF15A,0,0.10094678620867678,0.08489118,0.122071825,0.095877
ID_76537C8F60,0,0.05305639229795345,0.053883094,0.044707626,0.060578477
ID_5B9A93B94E,0,0.11550236810995103,0.11671888,0.111135125,0.118653126
ID_66D6DAA73D,0,0.02680512953521546,0.031052703,0.026332973,0.023029806
ID_AFBECF1B1E,1,0.08218818559158146,0.076084144,0.07274002,0.09774026
ID_11AA27D754,0,0.0836920243519112,0.09610576,0.070370115,0.08460047
ID_7AFED31FB6,0,0.04562643020314999,0.038431007,0.053234603,0.04521352
ID_EBC8E9C180,0,0.02690362276513352,0.034115307,0.021113036,0.025482684
ID_78A5A7E27C,0,0.06358158642116919,0.061901808,0.07193833,0.056904584
ID_0AB95F5428,0,0.24219301766665177,0.21183896,0.25785398,0.25688544
ID_7BDBE50B9F,0,0.23979672399821697,0.17604907,0.2737491,0.2695906
ID_E290678014,1,0.7880859417095131,0.8388923,0.75723904,0.7681276
ID_E05478EA20,1,0.6252578842490245,0.6500975,0.5923182,0.63335854
ID_EF89B5E033,0,0.007078921408701078,0.009399074,0.005177342,0.0066603995
ID_97E5D2CA7F,1,0.17924230273247194,0.17241003,0.1741805,0.19113624
ID_16D1F2B166,0,0.4087945211176548,0.38472554,0.4330488,0.40860868
ID_C483BFFCCB,0,0.039482044374957385,0.035982605,0.042370554,0.040092897
ID_13BF0E2DEE,0,0.012875880317815195,0.013787785,0.013200366,0.01163951
ID_7759E70317,0,0.08127817436279784,0.10105613,0.07544762,0.06733121
ID_71BFDE0EA2,0,0.25266350097223944,0.26437202,0.23917665,0.2544421
ID_5D2FA89CA5,0,0.347985728473427,0.24937789,0.40297493,0.3916022
ID_93A0F962AF,0,0.028609454994170575,0.018877821,0.030235214,0.036715116
ID_26E99A160F,0,0.05350812732426426,0.0673249,0.05143347,0.041766316
ID_0E18FA5476,0,0.14735796371015336,0.17469658,0.105609916,0.161768
ID_9D8C5F5A7D,0,0.008694292035839626,0.015266046,0.0047094882,0.006107487
ID_C417A1C0BF,0,0.6659432387458974,0.62357587,0.6947891,0.6794638
ID_ED7ADBCF82,0,0.02498403946952125,0.032896798,0.018711934,0.023343561
ID_D48093B71D,0,0.02693654652042344,0.0355252,0.025616335,0.019668294
ID_38E46CF3B9,0,0.020615421229029166,0.015886176,0.023677418,0.022282565
ID_6C5F9ED697,1,0.8450763107637506,0.9705619,0.7239275,0.8407423
ID_6B8BA343C2,0,0.42919540607583534,0.47992408,0.36539564,0.44226763
ID_C2FDF80467,0,0.42001384351898635,0.4634625,0.39230016,0.40427983
ID_FE40D1E343,0,0.03593622780007804,0.053447634,0.028284028,0.026077406
ID_A9112B090E,0,0.1660344576512151,0.16503853,0.16903567,0.16402915
ID_1AFE7F399A,0,0.19640157818376025,0.19059052,0.18824486,0.21036923
ID_22F350A792,1,0.03304628211965589,0.04338765,0.028511235,0.027240187
ID_5626D6C38F,0,0.16403442630444004,0.17872553,0.14022523,0.17315285
ID_130C2DDBC7,0,0.1537642977241951,0.12526886,0.16403562,0.17198779
ID_0762CA4559,0,0.300376849206186,0.34543648,0.2741125,0.28158256
ID_93FFA53E98,1,0.5574219121710772,0.5828418,0.5113422,0.57808226
ID_72D601A070,1,0.7273891841036407,0.6860307,0.7712833,0.7248526
ID_27D4B84D09,0,0.08035566926188699,0.075872146,0.07762994,0.087564826
ID_6ED4920B18,0,0.00534318414919134,0.00749084,0.0038973216,0.0046414384
ID_88DDF6AFD4,0,0.027174677540727332,0.030913739,0.024831755,0.025778621
ID_4FCDB64CB6,0,0.05359750852910647,0.030031964,0.07526592,0.05549412
ID_0ED9C1A6E4,0,0.06094561887480579,0.0817713,0.051312674,0.04975334
ID_FF48C11034,0,0.12255820686609836,0.08303279,0.12539993,0.15924104
ID_EAE233CBF6,1,0.13611285660596223,0.09273929,0.15589982,0.1596985
ID_1A449F73F3,0,0.8276329939434299,0.7694121,0.86163193,0.85185367
ID_49E9258CEF,0,0.08450736267645431,0.094418615,0.077731125,0.08137257
ID_4CFF0F70C4,1,0.08648576784965631,0.045095753,0.107082106,0.10727853
ID_0714C6E50D,0,0.06368069972036353,0.07681624,0.051597726,0.062628426
ID_610B3D335B,0,0.021517609308498636,0.025023093,0.020005448,0.019524364
ID_8B59308A83,0,0.013459737813686954,0.020050503,0.01048519,0.009843665
ID_CDED616D0E,0,0.256264482513189,0.20100625,0.30035463,0.26743135
ID_13C3AACC2E,0,0.005276911131688584,0.00746003,0.004765303,0.0036054486
ID_673A6BC3E4,0,0.022070379574184833,0.025501607,0.020241193,0.020468414
ID_62196FAC7E,1,0.09970662259723471,0.123096846,0.09299918,0.08302435
ID_E681F3E73E,0,0.013769857039867077,0.013819456,0.015287325,0.012202791
ID_D3A11F762D,0,0.02742977670105935,0.022345446,0.034489702,0.025454069
ID_1E5A4E4543,0,0.16530418286960882,0.123914875,0.19385815,0.17813861
ID_D57939C073,1,0.047221787993024365,0.060201686,0.04496473,0.036499232
ID_C1FE21BAB7,0,0.03168635859828105,0.04382935,0.02736631,0.02386368
ID_8EFEB990C6,0,0.29071494265799536,0.2550038,0.3019961,0.31514412
ID_D2A0F4340E,0,0.007514052073160853,0.00935727,0.0066166855,0.0065682414
ID_5BCCFDE86D,0,0.03154082795366294,0.029217966,0.03829014,0.027114326
ID_11DB303BA4,0,0.29191518406307404,0.22873956,0.31311193,0.33389267
ID_269C4538CD,0,0.004990103592188005,0.007100669,0.0037090678,0.0041606203
ID_1B1D7C13C7,0,0.06149678900501624,0.056422964,0.061256483,0.06681081
ID_2E44E5BA08,0,0.10105292710867247,0.084721416,0.09722984,0.12120717
ID_4E19E064AE,0,0.007102885540285892,0.0094286045,0.005208377,0.0066717267
ID_C598CE4446,0,0.1275222762637294,0.15835227,0.13186283,0.0923524
ID_0E4B7BEBB7,0,0.20195256030113318,0.1486255,0.22421928,0.23301174
ID_13416D5477,0,0.012030677172868513,0.0116186775,0.0122949565,0.012178388
ID_8970515CEA,0,0.02933071919971739,0.03563021,0.02880974,0.023552345
ID_149F0206DD,0,0.04329600108778546,0.043580096,0.04410237,0.042205542
ID_70C94E069E,0,0.008050516523196391,0.008322228,0.0072089056,0.008620422
ID_3582A0A09F,0,0.014165278496666276,0.019004567,0.012875057,0.010616318
ID_C53FD78422,0,0.016370653310479204,0.022873389,0.01367876,0.012559954
ID_BF0618DD80,0,0.029730610575108018,0.021772355,0.03357248,0.03384682
ID_5027E6C199,0,0.015415068976490299,0.017253108,0.015565542,0.013426597
ID_0D1F627463,1,0.633257146812062,0.6475745,0.64867014,0.6035271
ID_0F5BFE4FBC,0,0.006657176892998935,0.009419678,0.005573735,0.0049781785
ID_916F14FED8,1,0.7598993651995719,0.78056765,0.7491951,0.7499358
ID_A5386DE3DC,0,0.01616938437510483,0.02040693,0.013991125,0.014110192
ID_955A52F89B,0,0.049458643657214314,0.06205656,0.04521246,0.04110719
ID_AAFE727E98,0,0.14954206180495908,0.16254093,0.13521172,0.15087382
ID_E6F40A5C7D,0,0.014062530292224994,0.017490165,0.011611241,0.01308626
ID_847E415213,0,0.007069650233664063,0.008259624,0.0066224225,0.00632693
ID_64B76749B7,0,0.017938793991664842,0.020299688,0.016574109,0.016942637
ID_5CBDE25A4C,0,0.008382055554516592,0.011861965,0.0070844763,0.006199802
ID_449C199533,0,0.005593135615708148,0.00676601,0.005521044,0.0044923783
ID_EEC10C7F1D,0,0.7188746167247789,0.7047949,0.7175436,0.73428506
ID_0F58E8FAEF,0,0.005686456588449835,0.0076422524,0.004856495,0.004560665
ID_73BE716015,0,0.047946854667106395,0.06974625,0.040229548,0.033865247
ID_DAD81D39A6,1,0.3713635334978687,0.37494838,0.36293828,0.376204
ID_34403D1572,0,0.40943065293268094,0.4432708,0.3931339,0.391888
ID_D013060E62,0,0.03587631129053978,0.03910276,0.03440508,0.034121167
ID_4ED2480B8B,0,0.3539135603992197,0.36840165,0.36940217,0.32393718
ID_D01C154D36,0,0.007873220850506566,0.009296945,0.0060642674,0.0082584815
ID_E139908710,0,0.05953386155911567,0.06808358,0.06046645,0.050051745
ID_52D0D7E08A,0,0.019337211409264424,0.017155249,0.02180711,0.019049227
ID_C420C3A2DC,1,0.31605452115073035,0.32028908,0.3071341,0.3207405
ID_74EE893DF5,0,0.02259621580545246,0.02872323,0.022340039,0.016725512
ID_2DC57B45FD,0,0.014378032445393112,0.014426373,0.016185867,0.012521858
