ID,target,oof_prediction,oof_catboost,oof_xgboost,oof_lightgbm_goss
ID_233832B6A2,0,0.006721906667783895,0.006968836,0.0043923156,0.005683653
ID_4A473E98D3,0,0.02407794921591691,0.023828367,0.026432572,0.032472137
ID_37D5B98B07,0,0.012046287646204851,0.012687761,0.0059944657,0.0067568184
ID_29DACE6454,0,0.089214067144456,0.09134123,0.06914591,0.08353427
ID_A1BCCDFC55,0,0.41224815175082213,0.42117974,0.32798532,0.37668824
ID_5BAC858292,1,0.5834539301199253,0.57486755,0.66446,0.69253284
ID_A6793C0F93,0,0.042137527672855654,0.041856494,0.04478887,0.038830776
ID_373FAED478,0,0.032040890921668355,0.032116458,0.031327974,0.03608014
ID_FADBD63AF9,1,0.03246395895371127,0.033608876,0.021662526,0.02563186
ID_8951D1AE95,0,0.006612134633209104,0.0069636297,0.0032960426,0.0041790376
ID_FD733C7A46,0,0.023375188145583013,0.023873001,0.018678695,0.018138958
ID_7D0524DF43,0,0.0083007224127404,0.008592014,0.0055526034,0.005948167
ID_F1D2BEF0D1,0,0.03649437750941524,0.038360476,0.018889137,0.017581765
ID_F866F25CF7,0,0.009450917308441739,0.009595215,0.008089574,0.00976229
ID_C46585589F,1,0.9731885294250859,0.9735083,0.97017175,0.96731234
ID_3D583A0CEE,0,0.02925563900652129,0.029033849,0.03134806,0.041833837
ID_E30FE7C428,0,0.04223326157367372,0.043940235,0.026129251,0.03175518
ID_DB297C9771,0,0.008614375094896149,0.009048123,0.0045222905,0.006350152
ID_A9E34366EA,0,0.005868832174934793,0.006133272,0.0033740427,0.0046884846
ID_CBBDC2CAE9,0,0.01774802623783543,0.01624324,0.031944554,0.043533355
ID_62D790F239,0,0.036133820313248986,0.037946578,0.019031813,0.019486638
ID_E57EC88F44,0,0.014295870570015414,0.015016347,0.0074987155,0.0076171425
ID_59CD30E224,0,0.029507206037880613,0.030704139,0.018215045,0.02249983
ID_C8AC299692,0,0.03716164865436914,0.03849053,0.024624651,0.021711886
ID_4514382168,0,0.18966591864742513,0.19373341,0.1512922,0.13604486
ID_354906FCE9,0,0.011738271130846334,0.011804101,0.011117215,0.010954541
ID_28F61D8856,1,0.5846493756204367,0.5929498,0.50634104,0.50075686
ID_2F92AC9A6B,0,0.006437087193979277,0.006675229,0.004190399,0.0039680903
ID_E5C56ADEB0,0,0.022544227273097774,0.022655062,0.021498581,0.019206367
ID_FC2D43B280,1,0.9284446346690314,0.9308343,0.9059,0.8844466
ID_B648BBB4E4,0,0.03987842071905906,0.04151838,0.024406647,0.025318014
ID_A7C5442366,0,0.13023836216773402,0.1345566,0.089498974,0.08626869
ID_4EFB3223D1,0,0.7328932893184749,0.74568576,0.612206,0.60727674
ID_EFC14D0E7A,0,0.10401147034505098,0.10478756,0.096689664,0.07116794
ID_2D9AB13D4A,0,0.09732791569613572,0.09746746,0.09601142,0.09628116
ID_472254CCDA,1,0.8514851683556873,0.86117965,0.760025,0.776418
ID_A9D560C0AD,0,0.011401076350970542,0.011386,0.011543314,0.009837315
ID_A6CFBAC71E,0,0.04198994309637734,0.041834053,0.043460652,0.03871123
ID_F95C00D470,0,0.008406682434600762,0.008865623,0.004076925,0.003936966
ID_963DBE24E0,0,0.041735464644518216,0.04423173,0.018185064,0.022886574
ID_1C1E76012A,0,0.026086984080289175,0.027606001,0.0117562,0.013972017
ID_CD67555F94,0,0.03380379024381976,0.03605354,0.012579109,0.014964871
ID_68EEED7F70,0,0.10150908493943149,0.097630315,0.13810237,0.16102466
ID_953DA63EA0,0,0.06918427595749954,0.07092092,0.052800328,0.06934828
ID_DCAFA4E0DA,0,0.10822718692080192,0.11019721,0.08964151,0.10736874
ID_3BEAB34638,0,0.008607463308326431,0.008441265,0.010175422,0.010090907
ID_EA56384665,0,0.007589969699888817,0.0080027245,0.0036959385,0.0036922146
ID_637AB592A5,1,0.8162193874680193,0.81208783,0.8551975,0.8362656
ID_B0F1794098,0,0.021160835668742748,0.021623509,0.01679586,0.01761563
ID_2FC57EAB2E,1,0.829023002290484,0.8618071,0.5197296,0.50165373
ID_FD843A3F5D,0,0.27257631201157617,0.27264592,0.2719196,0.24264033
ID_0B0B49790E,0,0.014014638529893821,0.013364733,0.020146007,0.019016208
ID_01745A3887,0,0.024403949573949278,0.02461739,0.022390293,0.028694777
ID_95C740413B,1,0.8817599694778784,0.8826602,0.8732669,0.89019567
ID_0B0BF8FB48,0,0.1267146916529429,0.13139974,0.08251482,0.07603586
ID_88B5AB8373,0,0.11275791247833339,0.11347103,0.10603017,0.10960284
ID_0CE82F1F3D,0,0.6979975869576499,0.6947482,0.7286529,0.6948109
ID_223F338B99,0,0.007102612801557256,0.0075316294,0.0030551637,0.003752425
ID_FA2F24DFCF,0,0.01764126606913376,0.017995263,0.014301576,0.016839528
ID_AEDF10D041,0,0.03350517080114387,0.0353606,0.016000584,0.018214555
ID_821D269AC6,1,0.2021049014040334,0.20238239,0.19948705,0.20142563
ID_15B31D0121,0,0.04610901169715119,0.04349112,0.07080684,0.07144623
ID_FEA5D773FD,0,0.007518631237127809,0.0077161887,0.0056548254,0.0053591975
ID_0BE78E056B,0,0.05394690351994104,0.05598098,0.034756918,0.038448036
ID_C4D5DA8874,0,0.012609551596286432,0.013252489,0.006543918,0.0059380643
ID_5C3EA0AA45,0,0.5658568013425375,0.5670133,0.5549459,0.5899902
ID_BD0B58C6C6,1,0.9304459226556683,0.9439114,0.8034095,0.7886978
ID_4987E90722,0,0.32404276090823136,0.3208046,0.3545924,0.3319414
ID_2A614B971A,1,0.37074170157011527,0.35974064,0.4745284,0.53306395
ID_F9937021D0,0,0.139212414754293,0.14542912,0.08056248,0.07792912
ID_86681608C9,0,0.013195051746045473,0.013493098,0.010383206,0.011266093
ID_EF889C9F80,0,0.007759784697227642,0.008100803,0.0045425333,0.0044912496
ID_CA37876ED3,0,0.04382055155150255,0.044162065,0.04059863,0.041846532
ID_6B5E233587,0,0.09118060535280866,0.0941656,0.06301942,0.07428092
ID_175F60E553,0,0.01388039475639392,0.013950472,0.013219271,0.017333284
ID_3165B056FF,0,0.01476418313855116,0.015448409,0.008309025,0.008623012
ID_1CD4F4AD73,1,0.946728314587387,0.950537,0.910796,0.91891533
ID_A89D6D461E,0,0.45458733184188355,0.45234123,0.47577763,0.52392626
ID_CADC3FD90F,0,0.07808975715383376,0.0754523,0.1029722,0.107047886
ID_C844821C10,0,0.05149732249782272,0.050051633,0.06513631,0.06658401
ID_A4FD0FABB5,1,0.30719984329819827,0.31398568,0.24318062,0.2622306
ID_FA09216064,0,0.053843008669493896,0.052086413,0.07041517,0.059664577
ID_B178E53536,0,0.006098469565934233,0.0063461233,0.0037620428,0.0044634417
ID_65717E0BA9,0,0.01181759315244204,0.012125767,0.008910206,0.009175514
ID_DC412C6BA9,1,0.7247672192488716,0.7421994,0.5603075,0.65208673
ID_86A327773D,0,0.02325431636920952,0.022928245,0.026330551,0.024665007
ID_F81BD52B56,0,0.038418554383909224,0.039648023,0.026819447,0.028387146
ID_4849300D94,0,0.26270741103596984,0.25193012,0.36438307,0.40175748
ID_36EA4479D4,0,0.04017544674962351,0.040304434,0.038958553,0.04717232
ID_5C68CF9E6C,0,0.031783402850500936,0.03160006,0.033513088,0.034566496
ID_142F6CAE30,0,0.013953192530076475,0.014400843,0.009729951,0.011045344
ID_DE6762859D,0,0.046952732610595405,0.047139928,0.045186687,0.058343247
ID_15F54507E5,0,0.09824675884153128,0.10024194,0.079423755,0.082345866
ID_E07556418D,1,0.43779964069700694,0.4420288,0.3979008,0.42756405
ID_C513E9DC82,0,0.34635736898433117,0.34564587,0.35306978,0.3601606
ID_1163A35B7C,1,0.6165379788789798,0.60570306,0.71875733,0.7113161
ID_B27C902258,0,0.015987684693990277,0.016076861,0.015146374,0.0126319425
ID_FCE189A58D,0,0.029985212587941623,0.030154489,0.028388217,0.026136091
ID_586582275D,0,0.20457594801281379,0.19847912,0.26209497,0.24379838
ID_0BC2975133,0,0.06977404125410093,0.07246382,0.04439802,0.0457271
ID_96FAE51D6B,0,0.45973293408484794,0.45420527,0.51188225,0.5270043
ID_164845C2D9,0,0.08015110718857128,0.080438495,0.07743982,0.104227595
ID_4154ABD725,0,0.016428963902941712,0.017307123,0.0081441915,0.011644386
ID_F3DB339FF3,0,0.010547230714327366,0.011085275,0.005471191,0.0056655537
ID_A0D1A70B32,0,0.005881779263515766,0.005471766,0.009749946,0.009284918
ID_3823698DC4,1,0.8503754271123911,0.8685479,0.67893165,0.6173882
ID_99DC2C6C4C,0,0.016403809724087785,0.01652657,0.015245654,0.01199977
ID_98BCEC6A9B,0,0.03028279090250643,0.03170067,0.01690616,0.0135537265
ID_529727AC34,0,0.06648786012520017,0.067130856,0.060421675,0.050295055
ID_86F5B3BB9D,0,0.017485241141950707,0.01767298,0.015714064,0.012254641
ID_3B00526086,0,0.022831943124875544,0.023909716,0.012663967,0.012344149
ID_4B481B7749,0,0.12844727657448446,0.13175172,0.097272374,0.1260373
ID_1B4E6EBD1C,0,0.03024952064442503,0.03019715,0.030743606,0.033033386
ID_EE6D3225FC,0,0.27386399639510434,0.2812376,0.20429957,0.25522745
ID_AE183A1A88,0,0.01712961817425238,0.017663745,0.012090531,0.010775118
ID_D8BFFEA889,0,0.007077375067347185,0.0074565834,0.0034998292,0.0027229602
ID_9202BC72B3,0,0.03510072879475651,0.03664052,0.020573946,0.021369964
ID_8D4F92705A,0,0.060021908564148345,0.060496826,0.055541422,0.051685065
ID_422C2CED59,1,0.01609150101524991,0.01643257,0.012873769,0.012115787
ID_7F1681505B,1,0.10603657760894167,0.10903162,0.07778063,0.100001484
ID_2CFA5A94FD,0,0.025104958171295554,0.025057925,0.025548682,0.023543665
ID_26A51A0BA1,1,0.6509818366749693,0.64505345,0.70691174,0.593162
ID_014F8E39B0,0,0.005582338304080355,0.005675143,0.004706795,0.004920919
ID_E574B6E30F,0,0.010242071771199361,0.010695855,0.005960967,0.004949845
ID_D556461ECB,0,0.10107924909236175,0.10238137,0.08879471,0.094101906
ID_496CACBC83,0,0.3838752698923759,0.39263567,0.30122745,0.31850353
ID_F7D32DA997,0,0.05762651704413507,0.057861898,0.055405874,0.06254632
ID_85E5F8D684,0,0.09379021280302414,0.09347743,0.0967411,0.10321197
ID_ABCB658270,0,0.14439759429380356,0.14486288,0.14000802,0.123134375
ID_794BF6B8EB,0,0.08981388034965172,0.09037137,0.08455438,0.07989716
ID_B710EE8A5E,0,0.008992628870810133,0.009283121,0.0062520565,0.008630078
ID_2917477431,0,0.011064294040363113,0.011350726,0.008362026,0.008065072
ID_2191FBCB4D,0,0.005881907046920897,0.00604205,0.004371077,0.00479609
ID_4075D549E3,0,0.03942679137697982,0.040619384,0.028175572,0.026303643
ID_37DCAB6638,0,0.031009236777692274,0.031338047,0.027907157,0.030552967
ID_B4F4246B7C,1,0.4503729468347397,0.44090405,0.53970486,0.53289175
ID_0F1FBD2C79,0,0.01671003320583207,0.017242875,0.011683072,0.009035122
ID_767BEC06DC,0,0.09010833235812961,0.09049363,0.08647337,0.097603045
ID_2218EEE8BE,0,0.011041342175680403,0.011473353,0.0069656447,0.0069071553
ID_FA598E0CFD,0,0.007033248729062063,0.007433333,0.0032587547,0.0035870604
ID_5BEB982151,1,0.8663061905138172,0.8862482,0.6781686,0.66561896
ID_D5FC90ED4F,0,0.015361222913912764,0.015936306,0.009935749,0.01633372
ID_2DBE9C9ABB,0,0.19602352323083402,0.1954311,0.2016126,0.22168255
ID_178824BABB,0,0.016990899991370736,0.017253682,0.014511749,0.012935441
ID_3A4385CAB1,0,0.008742319321512022,0.008742045,0.00874491,0.008988651
ID_84C1F92C40,1,0.10172235403771378,0.10205815,0.09855437,0.09490784
ID_A5B3345BD6,0,0.007646237387462612,0.007959596,0.0046899356,0.0043222397
ID_8FA94A4D76,0,0.11365545889405997,0.116976805,0.082321055,0.07644243
ID_BFFFA202D3,0,0.14780405858785953,0.1477617,0.14820366,0.17556925
ID_9E649B3E2A,0,0.05166773415305306,0.05378315,0.03171039,0.02958368
ID_1DE6E1B564,0,0.0058659716020328136,0.005989133,0.004704037,0.004448922
ID_CC499AEDFF,1,0.9600891468303561,0.9836743,0.7375811,0.7635937
ID_0179C99439,0,0.08059569386071642,0.084383585,0.044859793,0.036713455
ID_2D90F8A2D2,0,0.015599569021892776,0.015418582,0.017307049,0.016128523
ID_788EEA359D,0,0.021945393957876914,0.022166865,0.019855982,0.017651696
ID_3A0D115567,0,0.017096990954923546,0.017211797,0.016013885,0.01865772
ID_323922AE99,0,0.08344398695429035,0.085043736,0.06835156,0.07958675
ID_8FB6AA4FEE,0,0.11410392508392253,0.111624725,0.13749331,0.14384903
ID_90140EA508,0,0.04807181981611974,0.048826564,0.040951375,0.03996915
ID_C48AD5CC33,0,0.005999381003491073,0.0063361786,0.0028219486,0.002680736
ID_6A7D7DC8C9,0,0.010488481140604801,0.010800361,0.007546132,0.010425626
ID_49E12BDCF0,0,0.01698797653075869,0.017646704,0.010773379,0.01236403
ID_36356CA3C5,0,0.14622027209706892,0.14932536,0.11692614,0.10982358
ID_7F30F94C0F,0,0.13033401083226026,0.13298719,0.105303295,0.10009414
ID_8E55C41460,0,0.0260038901874292,0.025623297,0.029594498,0.025514469
ID_009C740DF0,0,0.05047844458039507,0.05250061,0.03140084,0.025224807
ID_F407B3E1A1,0,0.03510287627753714,0.03497283,0.03632975,0.032987554
ID_6527351369,0,0.0072012492124684585,0.007305085,0.006221635,0.005983634
ID_FF66E52BA0,0,0.003785122089902152,0.0038152381,0.0035009999,0.00427375
ID_4FF4243F11,0,0.01783277490810277,0.01805282,0.015756814,0.017465167
ID_4D1F775EEE,0,0.20641009408188213,0.20599349,0.21034046,0.2490129
ID_EF0D28B90E,0,0.008788346072263597,0.0090928795,0.0059153023,0.00667694
ID_35A37A5061,1,0.09747326464463493,0.10262481,0.048872296,0.04817611
ID_3BC17B0283,0,0.007834680182069407,0.008055425,0.0057521164,0.0055686883
ID_887FFD97F4,0,0.30569370895362996,0.30953455,0.26945826,0.29681662
ID_13336C4BFE,0,0.005307030462176526,0.0055214274,0.0032843568,0.0029823545
ID_ED96135A25,0,0.047807882169063703,0.050733536,0.020206533,0.020662697
ID_B6F6A47AEB,0,0.004883060734445726,0.0052289288,0.001620056,0.0025072487
ID_0B7AF5B8F9,0,0.11485340827819876,0.11737063,0.091105334,0.08427596
ID_CBD44F0062,0,0.0063247408303877106,0.0066882484,0.0028953205,0.0029416888
ID_D2CE46E785,0,0.029237519943813774,0.031201048,0.010713111,0.014722209
ID_1BA105E591,0,0.012527954197566252,0.011887384,0.018571256,0.017305672
ID_33B4FDACD9,0,0.0715326478936098,0.067778565,0.1069496,0.088746846
ID_8BFB7672EA,0,0.10069779408364796,0.10314237,0.07763503,0.06594128
ID_E85E7C7766,0,0.012369241449708265,0.012688875,0.009353737,0.009122926
ID_59BEFE1039,0,0.03720919319567941,0.038274948,0.027154602,0.025542317
ID_D9FD6F9E51,0,0.011286687895398011,0.01188439,0.0056478144,0.0062710587
ID_D0D4603D97,1,0.13679422289593515,0.13732024,0.13183169,0.10603157
ID_5DEA1A08D2,0,0.10622417642756361,0.10924047,0.07776769,0.08116176
ID_CCB29E935D,0,0.011507437126092665,0.012037893,0.0065029864,0.00880999
ID_14CC8266D3,0,0.017069395642163816,0.017734772,0.010792074,0.009810765
ID_ACDBDE9406,0,0.0060071566818175786,0.0063795596,0.0024938148,0.002524335
ID_B02880C859,1,0.49735605329960747,0.49623147,0.5079657,0.47722268
ID_C8C056919A,0,0.37745200787988636,0.3814145,0.34006885,0.44286713
ID_C0DDDBCCAB,0,0.07176034007681896,0.072953254,0.060506094,0.074315675
ID_AE58292F7A,0,0.47690385523200024,0.47736105,0.47259054,0.48857233
ID_C8B48B0D8C,0,0.017161932723685644,0.01753264,0.013664596,0.014950283
ID_74D82C42ED,1,0.3525576474028811,0.34895638,0.38653293,0.32519928
ID_9CDA6D97EE,0,0.24879475216767732,0.24964099,0.24081117,0.2590994
ID_6D71FFCE74,0,0.05236034642941019,0.054083567,0.036103055,0.041282702
ID_BC165A7047,0,0.18645505281117034,0.19281496,0.1264541,0.13826732
ID_80854A4CD1,0,0.011068326645254251,0.011555504,0.006472174,0.007403619
ID_B47D72798E,0,0.011168772022367003,0.011141092,0.011429916,0.012325975
ID_31949966B7,0,0.03231212024481824,0.034573212,0.010980417,0.011092837
ID_168FA2C713,0,0.05301353892316772,0.052682057,0.05614082,0.056633223
ID_EF5B6D237D,0,0.08023527181569169,0.07960901,0.08614361,0.08435344
ID_3AFF484789,0,0.30934768050975925,0.29721725,0.42378917,0.4707749
ID_764531AAF9,0,0.03828775945479052,0.040177476,0.020459708,0.026523026
ID_CD4816B1C7,0,0.08507693700865104,0.084326744,0.09215444,0.10025015
ID_B527916891,0,0.006817583671671701,0.0071129515,0.0040310104,0.0039118635
ID_FA6D486177,0,0.12567915755607642,0.122775175,0.15307605,0.17794876
ID_B443D8A955,0,0.01571409339970934,0.015900526,0.01395524,0.015960136
ID_9B1D804682,0,0.2213338992477435,0.21923268,0.24115734,0.28797126
ID_917C56CAF9,0,0.016494345593214096,0.017036699,0.011377651,0.007942476
ID_E064238C48,0,0.02062139282323025,0.020083742,0.025693722,0.023015557
ID_B8ABBCF15A,0,0.08738577947606803,0.085466,0.10549748,0.108636916
ID_76537C8F60,0,0.06228354222155519,0.06410556,0.045094147,0.06164111
ID_5B9A93B94E,0,0.11992655605400347,0.11895781,0.12906595,0.12080511
ID_66D6DAA73D,0,0.03365099099690464,0.034438737,0.026219202,0.017766155
ID_AFBECF1B1E,1,0.07528310199586266,0.07562701,0.07203862,0.085730426
ID_11AA27D754,0,0.10557386777960646,0.10766331,0.08586154,0.09159845
ID_7AFED31FB6,0,0.043853935451322296,0.044111997,0.04141932,0.04786199
ID_EBC8E9C180,0,0.03419387173361656,0.036000896,0.017145954,0.021901002
ID_78A5A7E27C,0,0.06379795861689663,0.06375336,0.06421872,0.060543552
ID_0AB95F5428,0,0.20497781586549324,0.20087045,0.24372768,0.2040453
ID_7BDBE50B9F,0,0.20040767710910723,0.19256167,0.27442884,0.29772356
ID_E290678014,1,0.816176414088137,0.82392305,0.7430927,0.7179882
ID_E05478EA20,1,0.6161797984653162,0.6178251,0.6006577,0.62296486
ID_EF89B5E033,0,0.00851239620183653,0.008934714,0.0045281462,0.0056916066
ID_97E5D2CA7F,1,0.1681185296696302,0.1656172,0.19171672,0.19561459
ID_16D1F2B166,0,0.3904706378156891,0.3857539,0.4349695,0.43808496
ID_C483BFFCCB,0,0.034945927243410696,0.033891425,0.044894367,0.04365534
ID_13BF0E2DEE,0,0.014076970388718454,0.01402168,0.014598596,0.0125917345
ID_7759E70317,0,0.09485858372973155,0.09605051,0.08361367,0.066956006
ID_71BFDE0EA2,0,0.2759759017056809,0.28076518,0.2307927,0.26556742
ID_5D2FA89CA5,0,0.23516521843649577,0.21577364,0.41811016,0.39003506
ID_93A0F962AF,0,0.02201309273233272,0.020902993,0.032486048,0.03640085
ID_26E99A160F,0,0.06083101255381701,0.062361583,0.04639123,0.04240529
ID_0E18FA5476,0,0.16158982518117684,0.1656193,0.12357477,0.14942326
ID_9D8C5F5A7D,0,0.013726551248494609,0.014551696,0.0059419274,0.0066246744
ID_C417A1C0BF,0,0.6249597794219358,0.61945844,0.6768608,0.65762526
ID_ED7ADBCF82,0,0.034754130235521964,0.036723245,0.016177014,0.017019618
ID_D48093B71D,0,0.03252696473805616,0.033241015,0.025790438,0.01966055
ID_38E46CF3B9,0,0.01620371997336901,0.01499934,0.027566137,0.028861484
ID_6C5F9ED697,1,0.948315764169553,0.969419,0.7492226,0.78136307
ID_6B8BA343C2,0,0.4895842448700427,0.49996892,0.39161268,0.42790088
ID_C2FDF80467,0,0.4265115692499863,0.4313885,0.38050142,0.3581088
ID_FE40D1E343,0,0.051331027525426495,0.05363049,0.02963733,0.028501138
ID_A9112B090E,0,0.17064511678516683,0.1706302,0.17078583,0.16444582
ID_1AFE7F399A,0,0.18540957154980145,0.18564457,0.18319257,0.2248827
ID_22F350A792,1,0.042838163595680406,0.04444618,0.027667724,0.030141877
ID_5626D6C38F,0,0.20234062157095511,0.20829125,0.14620094,0.17144127
ID_130C2DDBC7,0,0.14177316569425583,0.1417454,0.14203508,0.16980146
ID_0762CA4559,0,0.3420742603530226,0.34531352,0.3115143,0.3390037
ID_93FFA53E98,1,0.5984837252628603,0.60121125,0.5727516,0.65116614
ID_72D601A070,1,0.6961003304682675,0.68864536,0.76643234,0.74249744
ID_27D4B84D09,0,0.0723249346402707,0.07158837,0.079273894,0.078896314
ID_6ED4920B18,0,0.006963610030384453,0.0072588944,0.004177824,0.0044692536
ID_88DDF6AFD4,0,0.02900926653314952,0.029504575,0.024336405,0.021449571
ID_4FCDB64CB6,0,0.03763101599152702,0.034788977,0.064443514,0.06592004
ID_0ED9C1A6E4,0,0.0703741922561904,0.071831174,0.056628663,0.06391703
ID_FF48C11034,0,0.09140760173559803,0.08902653,0.113871194,0.1396426
ID_EAE233CBF6,1,0.10972257956476561,0.10509586,0.15337217,0.13294572
ID_1A449F73F3,0,0.786973197881318,0.7802066,0.85081077,0.7992425
ID_49E9258CEF,0,0.08948932697047837,0.09065906,0.07845378,0.0643109
ID_4CFF0F70C4,1,0.0469741134678527,0.042842105,0.08595651,0.110413514
ID_0714C6E50D,0,0.07770820612974456,0.081298076,0.043840487,0.055444907
ID_610B3D335B,0,0.024315591435185,0.025014145,0.01772526,0.017553667
ID_8B59308A83,0,0.020220675496394586,0.02094599,0.013377874,0.010716136
ID_CDED616D0E,0,0.206817904572515,0.20022178,0.2690474,0.24855119
ID_13C3AACC2E,0,0.0072208475022389395,0.007582199,0.0038117694,0.0058267713
ID_673A6BC3E4,0,0.025299526303265873,0.02595438,0.019121468,0.022164999
ID_62196FAC7E,1,0.1215532913005436,0.12368532,0.10143918,0.09329909
ID_E681F3E73E,0,0.012737767124588037,0.012648105,0.013583665,0.012975823
ID_D3A11F762D,0,0.026400418900481025,0.02508208,0.038837958,0.02522394
ID_1E5A4E4543,0,0.12160242100863884,0.11677713,0.16712542,0.21429254
ID_D57939C073,1,0.05171852119575068,0.052993774,0.039687466,0.04069952
ID_C1FE21BAB7,0,0.04058592831558237,0.04238686,0.023595495,0.028306393
ID_8EFEB990C6,0,0.2507750296411271,0.2462703,0.29327378,0.31933874
ID_D2A0F4340E,0,0.009808408381721286,0.0101806335,0.006296744,0.0075262883
ID_5BCCFDE86D,0,0.03003844280946095,0.029952878,0.030845681,0.03115899
ID_11DB303BA4,0,0.2537543933880589,0.24600945,0.32682207,0.31034806
ID_269C4538CD,0,0.006762431192855359,0.007120688,0.0033825478,0.00452558
ID_1B1D7C13C7,0,0.055483594264981596,0.05414849,0.068079285,0.061297644
ID_2E44E5BA08,0,0.08527289748496056,0.08476589,0.09005614,0.12900434
ID_4E19E064AE,0,0.008161690179923834,0.008447268,0.0054674777,0.0052144807
ID_C598CE4446,0,0.15170904875772828,0.15585731,0.112573326,0.12932235
ID_0E4B7BEBB7,0,0.14137632422208665,0.13543814,0.19739859,0.24587993
ID_13416D5477,0,0.011279098095534373,0.011183415,0.0121818,0.012225558
ID_8970515CEA,0,0.033165445957114986,0.03381015,0.02708315,0.028437173
ID_149F0206DD,0,0.042530088650569196,0.042861402,0.039404396,0.041701507
ID_70C94E069E,0,0.007412973562955637,0.0074650883,0.0069213104,0.008793514
ID_3582A0A09F,0,0.017327278905448086,0.017816814,0.0127088865,0.012588988
ID_C53FD78422,0,0.023781164329389235,0.024900774,0.013218493,0.014600058
ID_BF0618DD80,0,0.02403883044409335,0.022882262,0.03495018,0.037000857
ID_5027E6C199,0,0.015662035855590076,0.015840208,0.013981114,0.01642773
ID_0D1F627463,1,0.6458302309918188,0.64357394,0.66711664,0.63868004
ID_0F5BFE4FBC,0,0.00877012796665314,0.00908516,0.00579804,0.0055059153
ID_916F14FED8,1,0.7454399454229635,0.74197274,0.7781504,0.7568359
ID_A5386DE3DC,0,0.02027117092370734,0.020786883,0.015405812,0.016125703
ID_955A52F89B,0,0.06148100394743188,0.06362354,0.041267786,0.039421063
ID_AAFE727E98,0,0.15876167843918385,0.1590807,0.15575196,0.13241541
ID_E6F40A5C7D,0,0.016118968406724683,0.016685216,0.01077685,0.009569086
ID_847E415213,0,0.007807660334600728,0.007985461,0.006130249,0.006602515
ID_64B76749B7,0,0.020443806791613818,0.020827584,0.016823158,0.015852356
ID_5CBDE25A4C,0,0.011479026228038387,0.011968507,0.006861139,0.008683032
ID_449C199533,0,0.007101253613069936,0.0073569766,0.0046886993,0.0042915107
ID_EEC10C7F1D,0,0.71945232061408,0.7171767,0.7409213,0.73665076
ID_0F58E8FAEF,0,0.007081813472489213,0.0073965625,0.004112393,0.0056715864
ID_73BE716015,0,0.06784340677029238,0.07107096,0.037393853,0.037996337
ID_DAD81D39A6,1,0.3551351571845983,0.35204688,0.38427076,0.37634572
ID_34403D1572,0,0.4473760829883988,0.45528165,0.37279305,0.41273522
ID_D013060E62,0,0.038697287864194574,0.03928512,0.033151537,0.03418322
ID_4ED2480B8B,0,0.3709896691866286,0.37357998,0.34655204,0.3393294
ID_D01C154D36,0,0.009927063420862232,0.010412422,0.00534807,0.007680621
ID_E139908710,0,0.0706219999305586,0.0718084,0.05942923,0.057650696
ID_52D0D7E08A,0,0.019154794516601823,0.019081863,0.019842852,0.013741645
ID_C420C3A2DC,1,0.3217878216226004,0.32273826,0.31282115,0.367604
ID_74EE893DF5,0,0.026651698110961887,0.027588123,0.017817229,0.019384442
ID_2DC57B45FD,0,0.01441847861319498,0.014440518,0.014210555,0.012726016
