ID,target,oof_prediction,oof_catboost,oof_xgboost,oof_lightgbm_goss
ID_9E649B3E2A,0,0.034311480350022544,0.049825896,0.027760006,0.025345722
ID_1DE6E1B564,0,0.004701884977019536,0.0051517556,0.0043785735,0.0045752036
ID_CC499AEDFF,1,0.8026698210290557,0.9862128,0.70320433,0.71855235
ID_0179C99439,0,0.05413509680729125,0.07798747,0.04103455,0.04337802
ID_2D90F8A2D2,0,0.014613344388863908,0.01377353,0.015895002,0.014171936
ID_788EEA359D,0,0.019154502334197587,0.021182561,0.018845947,0.017434796
ID_3A0D115567,0,0.01753202249374152,0.017872252,0.015203227,0.019519864
ID_323922AE99,0,0.07094687487654537,0.07928791,0.068141244,0.065410174
ID_8FB6AA4FEE,0,0.12846018335537454,0.1072591,0.13335077,0.14477329
ID_90140EA508,0,0.046248718761743426,0.052066397,0.048834275,0.037845958
ID_C48AD5CC33,0,0.004151430795525895,0.006529435,0.002586344,0.0033379113
ID_6A7D7DC8C9,0,0.00841155219289316,0.009741527,0.006622793,0.0088697225
ID_49E12BDCF0,0,0.013316862471813672,0.017332576,0.010621517,0.011995462
ID_36356CA3C5,0,0.1373496610622797,0.15520047,0.13186495,0.12498095
ID_7F30F94C0F,0,0.12516892490770554,0.14314018,0.11300854,0.119353406
ID_8E55C41460,0,0.027630323576577034,0.02750206,0.030025445,0.0253642
ID_009C740DF0,0,0.03625905675853808,0.05021565,0.031253986,0.02730527
ID_F407B3E1A1,0,0.03316245628850865,0.038116638,0.031852532,0.029517537
ID_6527351369,0,0.005700433198065678,0.0066835782,0.005139641,0.0052778577
ID_FF66E52BA0,0,0.00405673640283321,0.0037463002,0.0042801835,0.00414381
ID_4FF4243F11,0,0.016232519957940443,0.017895991,0.014252096,0.016548783
ID_4D1F775EEE,0,0.23833680924116527,0.19940941,0.26582924,0.2497822
ID_EF0D28B90E,0,0.007517177528898174,0.0071518295,0.008053622,0.007346263
ID_35A37A5061,1,0.07150237491543043,0.10563225,0.05266546,0.05620187
ID_3BC17B0283,0,0.00575539569845633,0.008109176,0.0048477724,0.004308838
ID_887FFD97F4,0,0.2726650561469805,0.28494662,0.2617408,0.27130377
ID_13336C4BFE,0,0.0038992840136212507,0.0057057743,0.002540163,0.0034514058
ID_ED96135A25,0,0.03066105458920245,0.05088967,0.021129137,0.019960383
ID_B6F6A47AEB,0,0.003228632599539019,0.0051626903,0.002114937,0.0024078293
ID_0B7AF5B8F9,0,0.09202136524633567,0.1262796,0.07998753,0.06979147
ID_CBD44F0062,0,0.004425856861334098,0.006422741,0.0029679146,0.003886366
ID_D2CE46E785,0,0.016687684648342818,0.026467532,0.0095098205,0.014083001
ID_1BA105E591,0,0.0155380108130682,0.012003613,0.0189906,0.015621056
ID_33B4FDACD9,0,0.0863525819826605,0.068401426,0.08567201,0.10498506
ID_8BFB7672EA,0,0.0841601524706204,0.09708022,0.08234922,0.073049776
ID_E85E7C7766,0,0.009955886920326928,0.013836619,0.00823578,0.0077945325
ID_59BEFE1039,0,0.029755804754670084,0.037913084,0.02571589,0.02563678
ID_D9FD6F9E51,0,0.007319706210225224,0.01128401,0.0046567707,0.0060173185
ID_D0D4603D97,1,0.13716145741290303,0.14937706,0.13436271,0.1277431
ID_5DEA1A08D2,0,0.08541106724732449,0.114080876,0.080901004,0.06124842
ID_CCB29E935D,0,0.008616783268445094,0.010634449,0.0064747036,0.008740439
ID_14CC8266D3,0,0.013646921097154294,0.01737625,0.011357636,0.0122059835
ID_ACDBDE9406,0,0.0035580886577845612,0.0051467386,0.002540902,0.0029862318
ID_B02880C859,1,0.5282595453952091,0.4979458,0.51929533,0.5675364
ID_C8C056919A,0,0.35134005153464415,0.32977715,0.34571993,0.37852252
ID_C0DDDBCCAB,0,0.06818522647981141,0.06919076,0.066802226,0.06856222
ID_AE58292F7A,0,0.4635210506321771,0.47624573,0.4208144,0.49348938
ID_C8B48B0D8C,0,0.014714821895236355,0.016955214,0.01294224,0.014246355
ID_74D82C42ED,1,0.37563015605291566,0.3933154,0.3893869,0.3441914
ID_9CDA6D97EE,0,0.224601715115968,0.22838427,0.22669773,0.21872358
ID_6D71FFCE74,0,0.044682858483971806,0.048955012,0.03657889,0.048511986
ID_BC165A7047,0,0.14705270619767744,0.18835367,0.12065361,0.13214062
ID_80854A4CD1,0,0.009324745244318079,0.011889633,0.007039126,0.009044646
ID_B47D72798E,0,0.01132971335605905,0.011770539,0.01074982,0.011468582
ID_31949966B7,0,0.01950901873351958,0.0326608,0.011447698,0.0144154085
ID_168FA2C713,0,0.04739534526888045,0.043479983,0.053379294,0.045328785
ID_EF5B6D237D,0,0.07212844406161445,0.07264358,0.07109823,0.07264318
ID_3AFF484789,0,0.39766856235620174,0.30689365,0.4038714,0.48224738
ID_764531AAF9,0,0.026003795407486763,0.03782974,0.016220821,0.023957223
ID_CD4816B1C7,0,0.08751803014131083,0.073906444,0.0906102,0.09803911
ID_B527916891,0,0.004905578485384209,0.006688139,0.0035878622,0.004440239
ID_FA6D486177,0,0.12557410986020862,0.11319701,0.13375212,0.12977634
ID_B443D8A955,0,0.014719411458113988,0.014982416,0.01722934,0.011947227
ID_9B1D804682,0,0.24390416120170053,0.20438568,0.24149115,0.28583702
ID_917C56CAF9,0,0.01188957839353959,0.015097084,0.009766498,0.010804337
ID_E064238C48,0,0.021283378876234448,0.016685233,0.02307609,0.024089605
ID_B8ABBCF15A,0,0.10739852779869064,0.0782403,0.121608816,0.12235234
ID_76537C8F60,0,0.05343054219980081,0.055512223,0.04250602,0.062269956
ID_5B9A93B94E,0,0.10481737108845451,0.10327881,0.09459957,0.11657072
ID_66D6DAA73D,0,0.025608732650306446,0.032096412,0.021165548,0.023562543
ID_AFBECF1B1E,1,0.08681871155471407,0.05860607,0.08855388,0.113298215
ID_11AA27D754,0,0.08922540082427628,0.10839517,0.08776819,0.07151138
ID_7AFED31FB6,0,0.04135453721684311,0.03895728,0.039727908,0.04537806
ID_EBC8E9C180,0,0.023425898737862137,0.018859968,0.020334404,0.03108263
ID_78A5A7E27C,0,0.06333984552274127,0.057409734,0.0665564,0.066054694
ID_0AB95F5428,0,0.24298005455560467,0.20358928,0.27536175,0.25000107
ID_7BDBE50B9F,0,0.2289851318995037,0.13927071,0.26263198,0.2850677
ID_E290678014,1,0.7874199585179765,0.84644645,0.7706671,0.7451381
ID_E05478EA20,1,0.5980341377352508,0.6128543,0.5696687,0.61157
ID_EF89B5E033,0,0.006206436484294647,0.007677834,0.004600246,0.0063406634
ID_97E5D2CA7F,1,0.1747966996620914,0.15328045,0.18142813,0.18968467
ID_16D1F2B166,0,0.4202165535140659,0.44175902,0.40561366,0.4132714
ID_C483BFFCCB,0,0.038796990088948456,0.032786395,0.03988541,0.043719817
ID_13BF0E2DEE,0,0.012748461277297346,0.012584694,0.013044317,0.012616471
ID_7759E70317,0,0.08050548349062311,0.09494394,0.068285644,0.078282386
ID_71BFDE0EA2,0,0.26532928282372736,0.26408276,0.2564558,0.27544665
ID_5D2FA89CA5,0,0.35226253386159617,0.25813103,0.39828002,0.40039554
ID_93A0F962AF,0,0.030572199293566703,0.023264648,0.034291144,0.034162324
ID_26E99A160F,0,0.05400354257844976,0.06496003,0.047452834,0.04959519
ID_0E18FA5476,0,0.15067667106640584,0.17619699,0.1321065,0.14371952
ID_9D8C5F5A7D,0,0.008331745892359303,0.014938501,0.0048019127,0.0052534
ID_C417A1C0BF,0,0.6406778938473923,0.59933925,0.7109322,0.61178577
ID_ED7ADBCF82,0,0.022087611636323543,0.032109965,0.015801286,0.01834914
ID_D48093B71D,0,0.026987285315723544,0.031767324,0.025057664,0.024136027
ID_38E46CF3B9,0,0.02452962023071872,0.014266339,0.029632913,0.029691705
ID_6C5F9ED697,1,0.8449277867881383,0.9667252,0.74912137,0.81890124
ID_6B8BA343C2,0,0.38513793687307885,0.40704945,0.32564422,0.4227009
ID_C2FDF80467,0,0.3960102840869801,0.44852638,0.328418,0.41106316
ID_FE40D1E343,0,0.039838541268454535,0.058974106,0.028936448,0.03160074
ID_A9112B090E,0,0.18022091586988764,0.17128493,0.1911784,0.17820323
ID_1AFE7F399A,0,0.20298853462921754,0.17813416,0.19847421,0.23235719
ID_22F350A792,1,0.03282940835269149,0.048385795,0.025708646,0.024390792
ID_5626D6C38F,0,0.18691716108881534,0.17853862,0.1501414,0.23206075
ID_130C2DDBC7,0,0.14117830605013548,0.13563901,0.15958612,0.12831567
ID_0762CA4559,0,0.3264373018447623,0.35865942,0.32800707,0.29264417
ID_93FFA53E98,1,0.5747045899546775,0.57216954,0.5597014,0.5922384
ID_72D601A070,1,0.7408632907000883,0.69787717,0.7707396,0.75398445
ID_27D4B84D09,0,0.07652059896965337,0.07816455,0.08577442,0.06562555
ID_6ED4920B18,0,0.005094858954461166,0.007150935,0.0036961709,0.0044369367
ID_88DDF6AFD4,0,0.02628190373195408,0.03298286,0.022453628,0.023407703
ID_4FCDB64CB6,0,0.04674063127640439,0.02523359,0.054543804,0.060448017
ID_0ED9C1A6E4,0,0.0561726605962625,0.07288757,0.04725279,0.048374023
ID_FF48C11034,0,0.12240969362456508,0.07975095,0.12634744,0.16113417
ID_EAE233CBF6,1,0.14708482523566674,0.08086569,0.2009747,0.15943398
ID_1A449F73F3,0,0.8134268096963001,0.7756316,0.8419587,0.8227008
ID_49E9258CEF,0,0.07886009329347016,0.08777303,0.06455377,0.08424866
ID_4CFF0F70C4,1,0.0627363999142322,0.0334081,0.08544722,0.069362335
ID_0714C6E50D,0,0.0590293335755053,0.07732263,0.0496514,0.050110146
ID_610B3D335B,0,0.01983897740248501,0.024996435,0.016869642,0.017649679
ID_8B59308A83,0,0.01355135031153498,0.019757591,0.010798869,0.010096424
ID_CDED616D0E,0,0.2349801096584817,0.19033302,0.25267252,0.26194254
ID_13C3AACC2E,0,0.00487774267521877,0.0070089796,0.0035812308,0.0040425104
ID_673A6BC3E4,0,0.022555584947904876,0.026223345,0.020933868,0.020508854
ID_62196FAC7E,1,0.0988636170575779,0.12430522,0.084407866,0.08787202
ID_E681F3E73E,0,0.013630295470445078,0.013229601,0.013026003,0.0146351205
ID_D3A11F762D,0,0.027984074814781493,0.020023549,0.03561559,0.028315827
ID_1E5A4E4543,0,0.14903799103867213,0.1043668,0.15162165,0.19112869
ID_D57939C073,1,0.0463710323167772,0.060110003,0.04243468,0.036566485
ID_C1FE21BAB7,0,0.03071995246030283,0.047164332,0.0210215,0.023970203
ID_8EFEB990C6,0,0.29308634967129094,0.24795754,0.31102416,0.3202852
ID_D2A0F4340E,0,0.00716002107325088,0.008581336,0.0059762485,0.006922044
ID_5BCCFDE86D,0,0.028209573785688898,0.02889741,0.028417623,0.027313715
ID_11DB303BA4,0,0.2877206212033193,0.24750857,0.27538761,0.34026408
ID_269C4538CD,0,0.004830638546711502,0.0064715836,0.0035476598,0.004472195
ID_1B1D7C13C7,0,0.061380638907668005,0.054891203,0.06482484,0.064427264
ID_2E44E5BA08,0,0.09239472656576705,0.07644915,0.08689331,0.1138409
ID_4E19E064AE,0,0.006143603649736907,0.008344089,0.0046249446,0.005461199
ID_C598CE4446,0,0.1285176400274277,0.16751395,0.101256736,0.11677188
ID_0E4B7BEBB7,0,0.18074256534955924,0.12613212,0.16908772,0.24700724
ID_13416D5477,0,0.010372201142181004,0.010675979,0.010390292,0.010050322
ID_8970515CEA,0,0.02755528169188414,0.031290013,0.025999034,0.025376126
ID_149F0206DD,0,0.04159097945940967,0.04074799,0.038612142,0.045411948
ID_70C94E069E,0,0.007706314281707579,0.0064229392,0.007976545,0.008719609
ID_3582A0A09F,0,0.013134132848459268,0.018079383,0.011440993,0.009881244
ID_C53FD78422,0,0.017616246712920874,0.023378305,0.013414514,0.016054338
ID_BF0618DD80,0,0.025381265896288356,0.021511594,0.021815432,0.032815896
ID_5027E6C199,0,0.015683660780007325,0.01424237,0.016658757,0.016150229
ID_0D1F627463,1,0.6416924665749277,0.66508406,0.60017675,0.65980273
ID_0F5BFE4FBC,0,0.00638639252197577,0.009157664,0.004789558,0.005211323
ID_916F14FED8,1,0.7581441627683363,0.74292666,0.7603505,0.7711568
ID_A5386DE3DC,0,0.016919591646465892,0.020212652,0.016156148,0.014389567
ID_955A52F89B,0,0.04611739744202432,0.06287145,0.040388938,0.035089172
ID_AAFE727E98,0,0.16254771949156094,0.17305781,0.16275668,0.15182817
ID_E6F40A5C7D,0,0.012326701800123576,0.016558794,0.01035302,0.010067466
ID_847E415213,0,0.007662847441192928,0.007442482,0.006697796,0.008847984
ID_64B76749B7,0,0.017522565103335504,0.019048242,0.016726037,0.016793093
ID_5CBDE25A4C,0,0.008717783745250823,0.011252612,0.00759857,0.0073016942
ID_449C199533,0,0.005249651266927219,0.0069366135,0.0040631494,0.0047487407
ID_EEC10C7F1D,0,0.7610219232970998,0.7502796,0.7812131,0.75157976
ID_0F58E8FAEF,0,0.006447117981129979,0.007927914,0.0050700568,0.006342886
ID_73BE716015,0,0.046268329975202145,0.06883472,0.031437058,0.038527504
ID_DAD81D39A6,1,0.35832973552347475,0.3494543,0.36852872,0.35700974
ID_34403D1572,0,0.41018563070866015,0.45588145,0.38949707,0.38516966
ID_D013060E62,0,0.03361920248747835,0.03664604,0.026641741,0.03756755
ID_4ED2480B8B,0,0.37480153367073693,0.38703442,0.40231434,0.33506355
ID_D01C154D36,0,0.006876683648216507,0.008222829,0.005846096,0.0065607415
ID_E139908710,0,0.05747414255212249,0.062375102,0.05823821,0.051809087
ID_52D0D7E08A,0,0.017093021722889665,0.017632674,0.018176125,0.015470565
ID_C420C3A2DC,1,0.335450878858116,0.33776522,0.3533254,0.31526732
ID_74EE893DF5,0,0.0230554477586566,0.025951385,0.022038028,0.021176467
ID_2DC57B45FD,0,0.013317393825399577,0.013772816,0.013504262,0.012675135
